Author ID,Author Name,Author URL
39948291,p. murray,https://www.semanticscholar.org/author/39948291
48967809,j. pierce,https://www.semanticscholar.org/author/48967809
117687785,a. carey,https://www.semanticscholar.org/author/117687785
117838161,eugene grigsby,https://www.semanticscholar.org/author/117838161
98075475,j. sofola,https://www.semanticscholar.org/author/98075475
107871551,g. o. roberts,https://www.semanticscholar.org/author/107871551
117238828,n. l. arnez,https://www.semanticscholar.org/author/117238828
114501260,clara k. holton,https://www.semanticscholar.org/author/114501260
1803334274,edythe s. williams,https://www.semanticscholar.org/author/1803334274
119099718,m. bass,https://www.semanticscholar.org/author/119099718
1804860933,renee edmonds,https://www.semanticscholar.org/author/1804860933
95174357,m. h. ross,https://www.semanticscholar.org/author/95174357
114596220,p. w. kennedy,https://www.semanticscholar.org/author/114596220
5332783,d. glasgow,https://www.semanticscholar.org/author/5332783
143972582,b. levy,https://www.semanticscholar.org/author/143972582
144508419,w. d. smith,https://www.semanticscholar.org/author/144508419
80888394,anne s. allen,https://www.semanticscholar.org/author/80888394
48478280,l. alston,https://www.semanticscholar.org/author/48478280
46384702,e. warrick,https://www.semanticscholar.org/author/46384702
118210979,lawrence p. crouchett,https://www.semanticscholar.org/author/118210979
113071561,steven h. shiffrin,https://www.semanticscholar.org/author/113071561
98463147,r. toplin,https://www.semanticscholar.org/author/98463147
47549634,james turner,https://www.semanticscholar.org/author/47549634
104542556,dennis m. ogawa,https://www.semanticscholar.org/author/104542556
97458499,h. eysenck,https://www.semanticscholar.org/author/97458499
48110080,e. burney,https://www.semanticscholar.org/author/48110080
98912455,r. e. beever,https://www.semanticscholar.org/author/98912455
47285898,a. marsh,https://www.semanticscholar.org/author/47285898
49658600,d. thomas,https://www.semanticscholar.org/author/49658600
49658590,d. thomas,https://www.semanticscholar.org/author/49658590
107725296,e. hellmann,https://www.semanticscholar.org/author/107725296
117790961,henry iancovici,https://www.semanticscholar.org/author/117790961
117079176,saul s. friedman,https://www.semanticscholar.org/author/117079176
113628931,christian sauvage,https://www.semanticscholar.org/author/113628931
118576728,david wade,https://www.semanticscholar.org/author/118576728
87860047,henryk grynberg,https://www.semanticscholar.org/author/87860047
143793798,m. bishop,https://www.semanticscholar.org/author/143793798
114152262,henry delfiner,https://www.semanticscholar.org/author/114152262
79430325,lorna lippmann,https://www.semanticscholar.org/author/79430325
114975011,ruth tetlow,https://www.semanticscholar.org/author/114975011
113426947,beryl a. geber,https://www.semanticscholar.org/author/113426947
118355288,w. cole,https://www.semanticscholar.org/author/118355288
114237191,george koea,https://www.semanticscholar.org/author/114237191
46929071,c. klein,https://www.semanticscholar.org/author/46929071
116927753,ernst klee,https://www.semanticscholar.org/author/116927753
114619737,michael bartelt,https://www.semanticscholar.org/author/114619737
80335219,g. bindman,https://www.semanticscholar.org/author/80335219
115602994,m. hesketh,https://www.semanticscholar.org/author/115602994
113641938,h. thierry,https://www.semanticscholar.org/author/113641938
116161784,jacob j. akol,https://www.semanticscholar.org/author/116161784
116955528,l. hadkins,https://www.semanticscholar.org/author/116955528
116453874,m. domnitz,https://www.semanticscholar.org/author/116453874
118017621,jacquelyne johnson jackson,https://www.semanticscholar.org/author/118017621
113156721,jenny laishley,https://www.semanticscholar.org/author/113156721
46987595,p. abell,https://www.semanticscholar.org/author/46987595
47601019,r. jenkins,https://www.semanticscholar.org/author/47601019
103661991,phyllis lewsen,https://www.semanticscholar.org/author/103661991
103932049,oliver c. cox,https://www.semanticscholar.org/author/103932049
4418559,k. shepsle,https://www.semanticscholar.org/author/4418559
115190587,godula castles,https://www.semanticscholar.org/author/115190587
94326503,s. castles,https://www.semanticscholar.org/author/94326503
118541212,r. pierard,https://www.semanticscholar.org/author/118541212
1845931579,r. wilkinson,https://www.semanticscholar.org/author/1845931579
1845932735,with s. gulliver,https://www.semanticscholar.org/author/1845932735
88639821,e. dunning,https://www.semanticscholar.org/author/88639821
40533046,l. hudson,https://www.semanticscholar.org/author/40533046
49447595,d. archer,https://www.semanticscholar.org/author/49447595
40012168,m. archer,https://www.semanticscholar.org/author/40012168
47997644,g. verma,https://www.semanticscholar.org/author/47997644
145422125,b. macdonald,https://www.semanticscholar.org/author/145422125
145408682,j. lambert,https://www.semanticscholar.org/author/145408682
113568863,camilla filkin,https://www.semanticscholar.org/author/113568863
96831432,r. mast,https://www.semanticscholar.org/author/96831432
97059855,j. clive,https://www.semanticscholar.org/author/97059855
67345490,a. lester,https://www.semanticscholar.org/author/67345490
71026436,r. t. smith,https://www.semanticscholar.org/author/71026436
91315065,h. potter,https://www.semanticscholar.org/author/91315065
30244418,d. nicholls,https://www.semanticscholar.org/author/30244418
47050556,p. hartmann,https://www.semanticscholar.org/author/47050556
48110090,c. husband,https://www.semanticscholar.org/author/48110090
15421358,m. plant,https://www.semanticscholar.org/author/15421358
48043252,sheila allen,https://www.semanticscholar.org/author/48043252
1845937200,han suyin,https://www.semanticscholar.org/author/1845937200
116041647,malcolm c. cross,https://www.semanticscholar.org/author/116041647
97395000,p. weis,https://www.semanticscholar.org/author/97395000
81899457,p. hoar,https://www.semanticscholar.org/author/81899457
29664044,c. pincus,https://www.semanticscholar.org/author/29664044
102916542,naomi moldofsky,https://www.semanticscholar.org/author/102916542
117364052,d. g. hohl,https://www.semanticscholar.org/author/117364052
48418940,michael g. wenk,https://www.semanticscholar.org/author/48418940
12872570,i. burnley,https://www.semanticscholar.org/author/12872570
104962115,h. wander,https://www.semanticscholar.org/author/104962115
49276060,r. moncarz,https://www.semanticscholar.org/author/49276060
119082989,i. jaunzems,https://www.semanticscholar.org/author/119082989
82896431,l. b. brown,https://www.semanticscholar.org/author/82896431
117331535,arthur lee smith,https://www.semanticscholar.org/author/117331535
145454210,j. pitts,https://www.semanticscholar.org/author/145454210
116439105,william smith mitchell,https://www.semanticscholar.org/author/116439105
152296597,lenwood g. davis,https://www.semanticscholar.org/author/152296597
115746199,charles a. gliozzo,https://www.semanticscholar.org/author/115746199
114602490,w. lux,https://www.semanticscholar.org/author/114602490
52572785,c. moore,https://www.semanticscholar.org/author/52572785
117280063,r. g. mogull,https://www.semanticscholar.org/author/117280063
104944793,m. o. ijere,https://www.semanticscholar.org/author/104944793
2070856,j. reilly,https://www.semanticscholar.org/author/2070856
48679077,r. parris,https://www.semanticscholar.org/author/48679077
145965538,frank l. morris,https://www.semanticscholar.org/author/145965538
113627874,calvin j. larson,https://www.semanticscholar.org/author/113627874
14974413,r. j. hill,https://www.semanticscholar.org/author/14974413
145124154,w. wilson,https://www.semanticscholar.org/author/145124154
1489198787,mohamed e. abdel-rahman,https://www.semanticscholar.org/author/1489198787
1803148245,douglas st. angelo,https://www.semanticscholar.org/author/1803148245
50571310,e. l. levine,https://www.semanticscholar.org/author/50571310
108636419,b. magubane,https://www.semanticscholar.org/author/108636419
49176302,j. hoadley,https://www.semanticscholar.org/author/49176302
144096801,l. jackson,https://www.semanticscholar.org/author/144096801
94050622,melvin j. wade,https://www.semanticscholar.org/author/94050622
117023239,margaret wade,https://www.semanticscholar.org/author/117023239
12410029,d. m. rafky,https://www.semanticscholar.org/author/12410029
115675295,dennis p. sobin,https://www.semanticscholar.org/author/115675295
1506946577,harrell r. rodgers,https://www.semanticscholar.org/author/1506946577
37473115,c. bullock,https://www.semanticscholar.org/author/37473115
114003222,stanley brodwin,https://www.semanticscholar.org/author/114003222
1399382585,r. halliburton,https://www.semanticscholar.org/author/1399382585
116312440,edna mayhand,https://www.semanticscholar.org/author/116312440
4846851,o. grusky,https://www.semanticscholar.org/author/4846851
116770600,leslie burl mclemore,https://www.semanticscholar.org/author/116770600
114342940,tilden j. lemelle,https://www.semanticscholar.org/author/114342940
1420662512,r. s. bryce-laporte,https://www.semanticscholar.org/author/1420662512
97097575,c. r. wharton,https://www.semanticscholar.org/author/97097575
47726071,d. pearl,https://www.semanticscholar.org/author/47726071
92123473,a. rees,https://www.semanticscholar.org/author/92123473
100543717,david l. kohler,https://www.semanticscholar.org/author/100543717
39587635,s. bentley,https://www.semanticscholar.org/author/39587635
49309632,m. lyon,https://www.semanticscholar.org/author/49309632
37169240,j. h. taylor,https://www.semanticscholar.org/author/37169240
1484068750,joyce edmond‐smith,https://www.semanticscholar.org/author/1484068750
152325326,d. scott,https://www.semanticscholar.org/author/152325326
115957392,badr dahya,https://www.semanticscholar.org/author/115957392
116243664,r. hallam,https://www.semanticscholar.org/author/116243664
48316499,p. stead,https://www.semanticscholar.org/author/48316499
104534495,h. kanitkar,https://www.semanticscholar.org/author/104534495
116895714,j. pettigrew,https://www.semanticscholar.org/author/116895714
40247293,s. allen,https://www.semanticscholar.org/author/40247293
113048179,grattan puxon,https://www.semanticscholar.org/author/113048179
39993059,p. jeffery,https://www.semanticscholar.org/author/39993059
71336004,richard plender,https://www.semanticscholar.org/author/71336004
39760516,p. pollard,https://www.semanticscholar.org/author/39760516
145343308,r. ward,https://www.semanticscholar.org/author/145343308
69416360,d. brooks,https://www.semanticscholar.org/author/69416360
34074268,k. singh,https://www.semanticscholar.org/author/34074268
25092673,p. loizos,https://www.semanticscholar.org/author/25092673
97676991,h. griffiths,https://www.semanticscholar.org/author/97676991
104651553,k. b. mayer,https://www.semanticscholar.org/author/104651553
69979441,viola huggins,https://www.semanticscholar.org/author/69979441
69903862,john dooley lyttle,https://www.semanticscholar.org/author/69903862
113530367,valerie a. kam,https://www.semanticscholar.org/author/113530367
144132165,r. gibson,https://www.semanticscholar.org/author/144132165
116125831,john traxson,https://www.semanticscholar.org/author/116125831
144428769,paul a. berry,https://www.semanticscholar.org/author/144428769
115574987,navnit dholakia,https://www.semanticscholar.org/author/115574987
80268855,gisela hendriks,https://www.semanticscholar.org/author/80268855
88084671,wayne e. taylor,https://www.semanticscholar.org/author/88084671
52093348,c. boxer,https://www.semanticscholar.org/author/52093348
113420896,ian harford,https://www.semanticscholar.org/author/113420896
116987723,philip b. ray,https://www.semanticscholar.org/author/116987723
2021286807,fr. michael campbell‐johnston s.j.,https://www.semanticscholar.org/author/2021286807
52291901,t. jupp,https://www.semanticscholar.org/author/52291901
49549198,r. ballard,https://www.semanticscholar.org/author/49549198
115711556,p crabbé,https://www.semanticscholar.org/author/115711556
